product Id,Main Category,Category 1,Category 2,Category 3,Category 4,Category 5,Brand,Product Name,Product Information,Car brand,Car model,Car year,Main Price,Discount Price,Product Discription,picture 1,picture 2,picture 3,picture 4,picture 5,picture 6,picture 7,picture 8,picture 9,picture 10,picture 11,picture 12,picture 13,picture 14,picture 15,picture 16,picture 17,source
50148,,,,,,,,GLADEN SU-BMRAMBOO,"
    Plug & Play oppgradering",,,,995.00,,"Extension Harness for BMW from G-series, with RAM unit and HARMAN/KARDON system, for connection to a MOSCONI PICO 8|10 DSP 

9 channel input section adapter: front, woofer, rear, surround, center 
Full functionality only with SU-BMRAMLVL1 and MOS-EXT4HLIN 
Made in Europe 

 ",./images_produkt/50148.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16217,,,,,,,,FOCAL BMW IMP2.1 kabel IW-BMW-IMP2.1,"
     ",,,,990.00,,"The BMW 2.1 IMP HARNESS connection cables are designed for connecting BMW speaker drivers and theIMPULSE 4.320 compact 4-channel digital amplifier.The specific BMW connectors make installation simple. 

This cable enables amplification of a vehicles front speakers across 2 channels, and amplification of two BMW subwoofers over the other two channels of the IMPULSE 4.320 amplifier. 

Developed with twisted cables to eliminate disturbance 
Compatible with the IMPULSE 4.320 amplifier 
Specific BMW connectors for a quick and flawless connection 
No soldering required 
Length: 13ft (4m) ",./images_produkt/16217.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15286,,,,,,,,MATCH PP-BMW 1.9HK+SDMI,"
     ",,,,490.00,,"This harness can be used to replace a Hardman Kardon amplifier in non-RAM sound system BMWs, so basically in all BMWs with HK system from year 2007 to 2019 (E-models, F-models and a few G-models). 
The cable harness has direct fit MOLEX connectors for the UP 10DSP and will completely replace the original amplifier.  
We have created this cable harness as we are seeing a quite high failure rate of the original amplifier in the European market. Most defective OEM amplifiers are between 7 and 9 years old. A kit with UP 10DSP, SDMI25, the cable harness and the optical cable will cost only slightly more than the OEM amplifier but will have much more power and processing capabilities.",./images_produkt/15286.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50131,,,,,,,,GLADEN Z-BXMLR BMW F15 / F16,"
     ",,,,890.00,,Meget solid høyttaler adapterring for montering av mellomtone (Gladen) in en BMW F15 / F16.,./images_produkt/50131.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
17551,,,,,,,,Ground Zero GZCS 4.0BMW-CONNECT,"
    for BMW Basic Soundsystem",,,,790.00,,"4 m stereo adapter cable suitable for BMW and MINI with passive basic soundsystem 
High quality copper wire 
BMW specific male and female connectors 
Optimized for: GZRA MICRO FOUR, GZCS 200BMW-SW, GZCS 100BMW-A/B/C/D and MINI-A 

 ",./images_produkt/17551.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
4-BMW-O1,,,,,,,,4 CONNECT BMW forsterkerkabel,"
     ",,,,990.00,,"4CONNECT BMW Amplifier harness with open end / RCA 
Fitted to Standard (Hi-Fi) system",./images_produkt/4-BMW-O1.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50004,,,,,,,,GLADEN Soundup Cable for BMW med S676 Hi-Fi pakke,"
    SU-BMS676",,,,590.00,,"Plug & Play kabelsett for BMW-er med S676* Hi-Fi pakke til en MOSCONI PICO DSP forsterker. 
6 / 7 channel input section adapter: Front, Woofer, Rear, Center 
Made in Europe



 ",./images_produkt/50004.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
17202,,,,,,,,"Ground Zero GZBR 200BMW 8"" adapter","
     ",,,,390.00,,,./images_produkt/17202.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
15277,,,,,,,,MATCH UP X4BMW-CTR.3,"
    Match senterhøyttaler til BMW",,,,650.00,,"Premiumbiler fortjener førsteklasses lyd - det grunnleggende høyttaleroppsettet i BMW-kjøretøyer oppfyller ikke forventningene til ambisiøse musikkelskere i mange tilfeller. For alle disse tilbyr de skreddersydde MATCH UPGRADE høyttalersystemene det perfekte alternativet som åpner nye horisonter for lyd. 

2-veis senterhøyttaler UP X4BMW-CTR.3 med bilspesifikke kurver gir mye bedre presisjon og dynamikk over hele frekvensområdet kombinert med en fantastisk diskantoppløsning takket være 13 mm silke dome diskanthøyttaler. 

Spesielt i kombinasjon med en av våre DSP-forsterkere, f.eks. BMW-spesifikke UP 7BMW, avslører disse høyttalerne sitt fulle potensiale med hensyn til dynamikk. 


- Eksklusivt utviklet høyttalersystem for BMW 
- Bilspesifikke chassis og kontakter for enkleste installasjon 
- Perfekt innstilt komponentsystem med optimalisert frekvensrespons 
- Delefilter av høy kvalitet med brokoblingsbart høypassfilter for perfekt drift med en DSP-forsterker 
- Kan kombineres perfekt med flere MATCH UPGRADE komponenter - f.eks. DSP forsterker 

 
100mm (4"") Mellomtone med høyeffektiv neodynium magnet 
13mm (1"") Silke dome diskant med høyeffektiv neodynium magnet 
Impedans 4 OhmMaks effekt: 120WRMS effekt: 60WFølsomhet (2.83V/1m): 90dBFrekvensrespons: 100Hz-25kHz 
Integrert delefilter 6/6dB/oktav 

Ytre diameter: 101.5 mm 
Monteringsdiameter: 91 mm 
Monteringsdybde: 37.8 mm 

 ",./images_produkt/15277.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16226,,,,,,,,"FOCAL BMW Y-ISO kabel, IW-BMW-YISO","
     ",,,,630.00,,"The Focal Inside BMW/MINI Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows the quick and simple connection of the BMW/MINI original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle 
Quick and easy Plug and Play installation 
Direct link from the amplifier to your original head unit 
Connection to the extension cable via ISO connectors 
No soldering required 
Length: 0.9ft (0.3m) 
Compatibility: for BMW and MINI vehicles since 2009",./images_produkt/16226.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
1024-50,,,,,,,,BMW aktivsystemadapter 2001 - 2005,"
     ",,,,349.00,,"Active System Adapter 
Active system adapter to connect a universal radio to an active BMW soundsystem Front/Rear with transformator. 
BMW 3 series (E46) 2001->2005 
BMW 5 series (E39) 2001->2005 
Not for Harman Kardon sound systems! ",./images_produkt/1024-50.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50160,,,,,,,,GLADEN SU-BMLS-CON,"
     ",,,,150.00,,Adapterkabel fra BMW OEM plugg til Gladen høyttaler skruterminal.,./images_produkt/50160.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50093,,,,,,,,GLADEN ONE 165 Fiat Ducato OEM,"
    Plug and Play",,,,2 990.00,,"Plug and Play 2-veis system for kjøretøy uten REMI mørkleggingssystem foran i A-stolpen fra midten av 2006. 

Passer for følgende kjøretøy: 

Fiat Ducato III (fra 2006) 
Citroën Jumper II (fra 2006) 
Peugeot Boxer II (fra 2006) 

Gladen One 165 Fiat Ducato - drar nytte av de utmerkede tekniske egenskapene til RS serien med ferrittmagneter og fibermembraner. Høyttalerne er veldig enkle å installere på grunn av de kjøretøyspesifikke pluggene og de nøyaktig tilpassede høyttalerfestene. Og alt dette er en absolutt ikke-destruktiv installasjon slik at det også er egnet for leasede kjøretøy. 

165 mm høyttalersystem 
2 x 150 / 100 Watts 
3 Ohm impedans 
25 mm diskant med silkemembran 
Optimalisert delefilter 

Delefilter: 
Kompakt design 
Komponenter av høy kvalitet (luftkjernespoler) 
OEM-koblinger 
Ikke-destruktiv installasjon 

Mellomtone: 
Størrelse: 165 mm 
Fibermembran 
Chassis av stål 
Nomex sentreringspole 
25 mm svingspole 
Gummi-magnet beskyttelse 
3 Ohm impedans 
Kjøretøyspesifikk adapterring og dempematter er inkludert 

Diskant 
Størrelse: 20 mm (talespole) 
Membran i silkestoff 
4 Ohm impedans 
Neodymmagnet 
Bilspesifikk høyttalerfeste 

 ",./images_produkt/50093.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16239,,,,,,,,"FOCAL PSA Y-ISO kabel, IW-PSA-YISO","
     ",,,,550.00,,"The Focal Inside PSA Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows the quick and simple connection of the Citroën, DS Automobiles et Peugeot original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle
Quick and easy Plug and Play installation
Direct link from the amplifier to your original head unit
Connection to the extension cable via ISO connectors
No soldering required
Length: 0.3m

Compatibility: for Citroën, DS Automobiles and Peugeot vehicles since 2014
	
	
	",./images_produkt/16239.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50093,,,,,,,,GLADEN ONE 165 Fiat Ducato OEM,"
    Plug and Play",,,,2 990.00,,"Plug and Play 2-veis system for kjøretøy uten REMI mørkleggingssystem foran i A-stolpen fra midten av 2006. 

Passer for følgende kjøretøy: 

Fiat Ducato III (fra 2006) 
Citroën Jumper II (fra 2006) 
Peugeot Boxer II (fra 2006) 

Gladen One 165 Fiat Ducato - drar nytte av de utmerkede tekniske egenskapene til RS serien med ferrittmagneter og fibermembraner. Høyttalerne er veldig enkle å installere på grunn av de kjøretøyspesifikke pluggene og de nøyaktig tilpassede høyttalerfestene. Og alt dette er en absolutt ikke-destruktiv installasjon slik at det også er egnet for leasede kjøretøy. 

165 mm høyttalersystem 
2 x 150 / 100 Watts 
3 Ohm impedans 
25 mm diskant med silkemembran 
Optimalisert delefilter 

Delefilter: 
Kompakt design 
Komponenter av høy kvalitet (luftkjernespoler) 
OEM-koblinger 
Ikke-destruktiv installasjon 

Mellomtone: 
Størrelse: 165 mm 
Fibermembran 
Chassis av stål 
Nomex sentreringspole 
25 mm svingspole 
Gummi-magnet beskyttelse 
3 Ohm impedans 
Kjøretøyspesifikk adapterring og dempematter er inkludert 

Diskant 
Størrelse: 20 mm (talespole) 
Membran i silkestoff 
4 Ohm impedans 
Neodymmagnet 
Bilspesifikk høyttalerfeste 

 ",./images_produkt/50093.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50171,,,,,,,,"GLADEN Fiat Ducato 8, 500e kabelsett ,SU-FI-Uconnect","
    Plug and Play oppgradering",,,,990.00,,"SU-FI-Uconnect 
Passer alle Fiat chassis med Uconnect radio 
170cm 

For MOSCONI PICO 6|8 DSP 
Front + bak + sub",./images_produkt/50171.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16210,,,,,,,,FOCAL IC FORD 690,"
    Integration serien Ford 6x9""",,,,2 490.00,,"The IC FORD 690 2-way coaxial kit is designed for all drivers who wish to install a quality sound solution in their vehicle. 

The speaker drivers feature Polyglass technology, which delivers well-defined midrange and bass, and the Aluminium inverted dome tweeter, a Focal technology that provides perfect treble reproduction. 

Installing this kit does not require any soldering, cable trimming or vehicle modification. The integration is also invisible. 

This kit is designed for vehicles that have tweeter slots. 

Key Points 
• Quick and easy install 
• No modifications needed on the vehicle 
• Invisible integration 
• Sound quality superior to the original one 
• No additional accessories required 

Power max. 150W 
Power nom. 75W RMS 
Sensitivity (2.83V/1m) 92.3dB 
Frequency response 50Hz - 20kHz 
Impedance 4 ohm 
Woofer 515/16 x 91/16"" (150 x 230mm) 
Mounting depth 41mm 
Cone Polyglass 
Voice coil diameter 13/16"" (30mm) 
Magnet Ferrite 
Surround Butyl 
Tweeter Coaxial Aluminium inverted dome 
Crossover Integrated 

 

Models and compatible systems on www.focal-inside.com ",./images_produkt/16210.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16207,,,,,,,,FOCAL IS FORD 165,"
    Integration serien Ford 165mm",,,,2 390.00,,"IS FORD 165 2-Way Component Kit 
The IS FORD 165 2-way component kit is designed for all drivers who wish to install a quality sound solution in their vehicle. 

The speaker drivers feature Polyglass technology, which delivers well defined midrange and bass, and the Aluminium inverted dome tweeter, a Focal technology that provides perfect treble reproduction. 

Installing this kit does not require any soldering, cable trimming or vehicle modification. The integration is also invisible. 

This kit is designed for vehicles that have tweeter slots. 

Key Points: 
• Quick and easy install 
• No modifications needed on the vehicle 
• Invisible integration 
• Sound quality superior to the original one 
• No additional accessories required 

Quick and easy install 
No modifications needed on the vehicle 
Polyglass cone: natural sound without coloration 
Butyl surround: excellent durability 
Insulation foams provided: perfect sound reproduction, vibrations absorbed 

Power max. 120W 
Power nom. 60W RMS 
Sensitivity (2.83V/1m) 91.7dB 
Frequency response 60Hz - 20kHz 
Impedance 4 ohm 
Woofer 6 1/2"" (165mm) 
Mounting depth 42.5mm 
Cone Polyglass 
Voice coil diameter 1"" (25mm) 
Magnet Ferrite 
Surround Butyl 
Tweeter Compact Aluminium inverted dome 
Crossover: 
Woofer : integrated 
Tweeter : on line 

 

Models and compatible systems on www.focal-inside.com ",./images_produkt/16207.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16208,,,,,,,,FOCAL IC FORD 165,"
    Integration serien Ford 165mm",,,,2 190.00,,"The IC FORD 165 2-way coaxial kit is designed for all drivers who wish to install a quality sound solution in their vehicle. 

The speaker drivers feature Polyglass technology, which delivers well-defined midrange and bass, and the Aluminium inverted dome tweeter, a Focal technology that provides perfect treble reproduction. 

Installing this kit does not require any soldering, cable trimming or vehicle modification. The integration is also invisible. 

Key Points: 
• Quick and easy install 
• No modifications needed on the vehicle 
• Invisible integration 
• Sound quality superior to the original one 
• No additional accessories required 

Power max. 120W 
Power nom. 60W RMS 
Sensitivity (2.83V/1m) 92.5dB 
Frequency response 60Hz - 20kHz 
Impedance 4 ohm 
Woofer 6 1/2"" (165mm) 
Mounting depth 42.5mm 
Cone Polyglass 
Voice coil diameter 1"" (25mm) 
Magnet Ferrite 
Surround Butyl 
Tweeter Coaxial Aluminium inverted dome 
Crossover Integrated 

 

Models and compatible systems on www.focal-inside.com ",./images_produkt/16208.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16225,,,,,,,,"FOCAL FORD Y-ISO kabel, IW-FORD-YISO","
     ",,,,550.00,,"The Focal Inside FORD Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows a quick and simple connection of the Ford original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle 
Quick and easy Plug and Play installation 
Direct link from the amplifier to your original head unit 
Connection to the extension cable via ISO connectors 
No soldering required 
Length: 0.9ft (0.3m) 
Compatibility: for FORD vehicles since 2005",./images_produkt/16225.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16243,,,,,,,,"FOCAL FORD V2 Y-ISO kabel, IW-FORD-YISO","
     ",,,,550.00,,"The Focal Inside FORD Y-ISO HARNESS head unit adaptation cable is designed for the IMPULSE 4.320 compact 4-channel digital amplifier. It allows a quick and simple connection of the Ford original head unit and of Focal Inside extension cables. 

Designed specifically for your vehicle 
Quick and easy Plug and Play installation 
Direct link from the amplifier to your original head unit 
Connection to the extension cable via ISO connectors 
No soldering required 
Length: 0.9ft (0.3m) 
Compatibility: for FORD vehicles since 2015",./images_produkt/16243.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
75GWPWR,,,,,,,,Dension USB power booster,"
     ",,,,399.00,,"1 Ampere kapasitet 
Gateway 300 USB Power Booster 
Forbedret strømforsyning for store harddisker",./images_produkt/75GWPWR.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16256,,,,,,,,FOCAL VW ID.4 TWIN SUB pakke - NY!,"
     ",,,,11 990.00,,"Komplett plug and play oppgradering av alle høyttalere pluss en subkasse under førersete og en under og front passasjer sete. Leveres med forsterker, høyttalere og alt av kabeloverganger.",./images_produkt/16256.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50180,,,,,,,,GLADEN ONE VW T6 APPEARANCE - NY!,"
    German Technology",,,,4 790.00,,"Plug and Play 2 veis system for VW T6. 

GLADEN ONE T6 APPEARANCE er designet for alle de musikkelskere som ønsker å kombinere perfekt lyd med et utseende av høy kvalitet. De enkelte høyttalerne er spesialdesignet for bruk i VW T6 og leveres med kjøretøyspesifikke tilpasninger. Basshøyttaleren for dørinstallasjon får et nydesignet høyttalerfeste, som sikrer et sikkert og stabilt grep i døren. Det nye og spesialdesignede Appearance diskanthøyttalerfestet med rustfritt stålgitter sikrer perfekt vinkling og lydspredning som gir et veldig stort lydbilde oppe på dashbordet. For å sikre en perfekt installasjon er pakninger og alle monteringsdeler inkludert i leveransen og alle koblinger er utformet med originale koblinger. 

Passer for følgende kjøretøy: 

T6 byggeår 07/2015 - 09/2019 

200 mm høyttalersystem 
2 x 150 / 100 Watts 
3 Ohm impedans 
DESIGN diskanthus i rustfritt stål 
25 mm diskant med silkemembran 
Optimalisert delefilter 
Ikke destruktiv installasjon; egnet for leasede kjøretøy 

Delefilter: 
Kompakt design 
Optimalisert lydtuning for T6 
2. ordens filter (12dB/oktav) 
justeringsmulighet av diskantnivå 
Komponenter av høy kvalitet (luftkjernespoler) 
OEM-koblinger 

Mellomtone: 
Størrelse: 200 mm 
Magnet av Ferrit 
Chassis av stål 
Nomex sentreringspole 
25 mm svingspole 
3 Ohm impedans 
OEM-koblinger 
Kjøretøyspesifikk adapterring inkl. pakninger 

Diskant 
Størrelse: 25 mm (talespole) 
Membran i silkestoff 
DESIGN diskanthus 
Lydoptimalisert grill i rustfritt stål 
4 Ohm impedans 
Neodymmagnet 
""One-Click"" installasjon 


 
Banebrytende lydkvalitet og design innen integrasjonshøyttalere. En målestokk når det gjelder utseende og lyd - perfekt integrasjon som appellerer til alle sanser. 

Med sin harmoniske grilldesign og iøynefallende lydytelse, flytter GLADEN ONE - T6.1 / T6 Appearance grensene for hva som er mulig med lyd og kjøretøydesign. Etterstreber best mulig lyd og samtidig opprettholde visuelle designelementer til kjøretøyet, Appearance serien handler om å inspirere folk med den ultimate lyden. 
",./images_produkt/50180.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50181,,,,,,,,GLADEN ONE VW T6.1 APPEARANCE - NY!,"
    German Technology",,,,4 790.00,,"Plug and Play 2 veis system for VW T6.1. 

GLADEN ONE T6.1 APPEARANCE er designet for alle de musikkelskere som ønsker å kombinere perfekt lyd med et utseende av høy kvalitet. De enkelte høyttalerne er spesialdesignet for bruk i VW T6 og leveres med kjøretøyspesifikke tilpasninger. Basshøyttaleren for dørinstallasjon får et nydesignet høyttalerfeste, som sikrer et sikkert og stabilt grep i døren. Det nye og spesialdesignede Appearance diskanthøyttalerfestet med rustfritt stålgitter sikrer perfekt vinkling og lydspredning som gir et veldig stort lydbilde oppe på dashbordet. For å sikre en perfekt installasjon er pakninger og alle monteringsdeler inkludert i leveransen og alle koblinger er utformet med originale koblinger. 

Passer for følgende kjøretøy: 

T6.1 fra byggeår 10/2019 

165 mm høyttalersystem 
2 x 130 / 90 Watts 
3 Ohm impedans 
DESIGN diskanthus i rustfritt stål 
Mellomtone av glassfiber 
25 mm diskant med silkemembran 
Optimalisert delefilter 
Ikke destruktiv installasjon; egnet for leasede kjøretøy 

Delefilter: 
Kompakt design 
Optimalisert lydtuning for T6 
2. ordens filter (12dB/oktav) 
justeringsmulighet av diskantnivå 
Komponenter av høy kvalitet (luftkjernespoler) 
OEM-koblinger 

Mellomtone: 
Størrelse: 165 mm 
Membran av glassfiber 
Magnet av Ferrit 
Chassis av stål 
Nomex sentreringspole 
25 mm svingspole 
3 Ohm impedans 
OEM-koblinger 
Kjøretøyspesifikk adapterring inkl. pakninger 

Diskant 
Størrelse: 25 mm (talespole) 
Membran i silkestoff 
DESIGN diskanthus 
Lydoptimalisert grill i rustfritt stål 
4 Ohm impedans 
Neodymmagnet 
""One-Click"" installasjon 

 

Banebrytende lydkvalitet og design innen integrasjonshøyttalere. En målestokk når det gjelder utseende og lyd - perfekt integrasjon som appellerer til alle sanser. 

Med sin harmoniske grilldesign og iøynefallende lydytelse, flytter GLADEN ONE - T6.1 / T6 Appearance grensene for hva som er mulig med lyd og kjøretøydesign. Etterstreber best mulig lyd og samtidig opprettholde visuelle designelementer til kjøretøyet, Appearance serien handler om å inspirere folk med den ultimate lyden. 
",./images_produkt/50181.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50101,,,,,,,,GLADEN ONE 200 T5-G2,"
    Plug & Play Kit VW T5",,,,3 590.00,,"Gladen One 200 T5-G2 drar nytte av de utmerkede tekniske egenskapene til vårt nyutviklede chassis med neodymmagneter. Høyttalerne er veldig enkle å installere i din VW T5 på grunn av de kjøretøyspesifikke pluggene og de nøyaktig tilpassede høyttalerfestene. Og alt dette gir en ikke destruktivt installasjon slik at det også er egnet for leasede kjøretøy. 
De nyutviklede membranene er stivere og har bedre innvendig demping. Diskanthøyttaleren har kjøretøyspesifikk trepunktsfeste og er derfor montert usynlig bak de orignale grillene. Den kjøretøyoptimaliserte delefilteret er optimalt tilpasset forholdene til VW T5. 

200 mm høyttalersystem 
2 x 150 / 100 Watts 
3 Ohm impedans 
25 mm diskant med silkemembran 
Optimalisert delefilter 

Delefilter: 
Kompakt design 
3 justeringsmuligheter 
Komponenter av høy kvalitet (luftkjernespoler) 
OEM-koblinger 
Ikke-destruktiv installasjon 

Mellomtone: 
Størrelse: 200 mm 
Magnet av Neodymium 
Chassis av stål 
Nomex sentreringspole 
25 mm svingspole 
3 Ohm impedans 
Kjøretøyspesifikk adapterring 

Diskant 
Størrelse: 25 mm (talespole) 
Membran i silkestoff 
4 Ohm impedans 
Neodymmagnet 
Bilspesifikk høyttalerfeste ",./images_produkt/50101.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50100,,,,,,,,GLADEN ONE 200 T6-G2,"
    Plug & Play Kit VW T6",,,,3 590.00,,"Gladen One 200 T6-G2 drar nytte av de utmerkede tekniske egenskapene til vårt nyutviklede chassis med neodymmagneter. Høyttalerne er veldig enkle å installere i din VW T6 på grunn av de kjøretøyspesifikke pluggene og de nøyaktig tilpassede høyttalerfestene. Og alt dette gir en ikke destruktivt installasjon slik at det også er egnet for leasede kjøretøy. 
De nyutviklede membranene er stivere og har bedre innvendig demping. Diskanthøyttaleren har kjøretøyspesifikk trepunktsfeste og er derfor montert usynlig bak A-stolpene. Den kjøretøyoptimaliserte delefilteret er optimalt tilpasset forholdene til VW T6. 


200 mm høyttalersystem 
2 x 150 / 100 Watts 
3 Ohm impedans 
25 mm diskant med silkemembran 
Optimalisert delefilter 

Delefilter: 
Kompakt design 
3 justeringsmuligheter 
Komponenter av høy kvalitet (luftkjernespoler) 
OEM-koblinger 
Ikke-destruktiv installasjon 

Mellomtone: 
Størrelse: 200 mm 
Magnet av Neodymium 
Chassis av stål 
Nomex sentreringspole 
25 mm svingspole 
3 Ohm impedans 
Kjøretøyspesifikk adapterring 

Diskant 
Størrelse: 25 mm (talespole) 
Membran i silkestoff 
4 Ohm impedans 
Neodymmagnet 
Bilspesifikk høyttalerfeste 
",./images_produkt/50100.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
17691,,,,,,,,Ground Zero GZCS 200.2VW-T5/T6,"
    Plug & Play Kit VW T5 / T6",,,,3 490.00,,"Endelig er Ground Zero på plass med et skikkelig bra oppgraderingskit til VW T5 og T6. Lyden kan beskrives med mye dypere og mer kontrollert bassgjengivelse, mer åpen og klar mellomtone og en veloppløst meget behagelig diskant. Kan drives rett på spiller men våkner virkelig til liv med ekstern forsterker. Demping av dørene anbefales også med feks Ground Zero DOORKIT PRO. 

2 veis komponenstsystem spesialdesignet for VW T5 og T6 
Optimaltisert med KLIPPEL 
Midbass: 200mm av karbonfiber 
Diskant: 28 mm silke dome 
Magnet: Ferrite 
Impedans: 4 ohm 
Power handling: 80W / 140W (RMS / Max) 
Følsomhet (2.83V / 1m): 89dB 
Frekvensrespons: 40Hz-20kHz 
Slaglengde 12mm (p2P) 
Avanserte delefilter med nivåjusteringer for optimalt resultat i T5 og T6 
Integrert delefilter på kabel til diskant med 18dB/oktav og justering av nivå 
Integrert delefilter på kabel til mellomtone/midbass med 6dB/oktav og justering av nivå 
Delefrekvens 3500Hz 

VW spesifikk høyttalerramme til mellomtonen av kompositt 
Inludert VW T5 diskantramme 
Inkludert popnagler og plug and play overgangskabler 
 
",./images_produkt/17691.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
50183,,,,,,,,"GLADEN RSX VW T6 / T6.1 8"" portet basskasse  - NY!","
    German Technology",,,,2 990.00,,"Subwoofer for VW T6, T6.1 og lignende 

Kjøretøyspesifikk subwoofer for montering i passasjersetekonsollen til VW T6, T6.1 og identiske kjøretøyer. 

- 20 cm subwoofer chassis 
- Høy effektivitet på grunn av bassrefleksprinsippet 
- 450 / 225 Watt effekthåndtering 
- 4 Ohm 
- inkl. installasjon / monteringsmateriell 
- inkl. grill ",./images_produkt/50183.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
16212,,,,,,,,FOCAL IS VW 180,"
    Integration serien VW 180mm",,,,2 990.00,,"Focal lanserer nå i 2021 nye spesialtilpassede høyttalere for perfekt integrering med enklest mulig installasjon og best mulig lydkvalitet. 

IS VW 180 2-veis komponentsett er designet for alle bilister som ønsker å erstatte sitt originale lydsystem med en kvalitetslydløsning. Høyttalerelementene bruker Polyglass-teknologi, som gir veldefinert mellomtone og bass. Aluminium invertert dome diskant, en Focal teknologi, gir perfekt diskantgjengivelse med meget god spredning av lyden. Dette settet er designet for kjøretøy som har separat diskant. 

2 veis komponenstsystem 
Midbass: 180mm (ramme 8 ""/ 200mm) 
Diskant: Aluminum invertert dome 
Magnet: Ferrite 
Membranmaterial: Polyglass 
Impedans: 2 ohm 
Power handling: 75W / 150W (RMS / Max) 
Følsomhet (2.83V / 1m): 94dB 
Frekvensrespons: 50Hz-20kHz 
Splitt delefilter: integrert på mellombass og på kabel til diskant 
Installeres frontdører og på noen modeller i bakdører. 

 

 

Kompabilitet: 

Seat Alhambra II 2010-2020 

Skoda: 
Octavia II 1Z 2004-2013 
Octavia II Combi 1Z 2004-2013 
Superb II 2008-2015 
Yeti 2018-> 

Volkswagen: 
Arteon 2017-> (Note! Front and rear doors) 
Arteon break 2020-> (Note! Front and rear doors) 
Bora 2007-2013 
Caddy III 2k 2004-2015 
Caddy IV 2k 2c 2015-2020 
CC 2017- 
Golf 5 1K 2003-2008 
Golf plus 1K 2005-2014 
Jetta V 1KM 2005-2010 
Beetle III 2011-2016 
Beetle 2017-> 
Passat B8 2015-> 
Sharan 2010-2020 
Tiguan II 5 / 7P allspace 2016-> 
Touareg II 2010-2017 (Note! Front and rear doors) 
Touareg III 2018-> (Note! Not for vehicles with Dynaudio package, for front and rear doors) 
Touran 1T 2003-2010 
Touran II 2T 2011-2015 
Touran III 2016-> ",./images_produkt/16212.jpg,,,,,,,,,,,,,,,,,www.iceaudio.no
